16.html;5;14;PiS;NĘDZYŃSKA Bożena Kazimiera;468;0.68 %;N
16.html;5;14;PO;SAS Tomasz Wojciech;1280;1.86 %;N
16.html;5;7;KW Ruch Autonomii Śląska;CHARĘZA Anna Agnieszka;228;0.33 %;N
16.html;5;14;PSL;MARKIEWICZ Teresa;967;1.41 %;N
16.html;5;12;PSL;GĄSIOROWSKI Mariusz Stanisław;476;0.69 %;N
16.html;5;5;PSL;KANIA Dorota Edyta;766;1.11 %;N
16.html;5;8;PSL;PĘDZIWIATR Anna Marta;799;1.16 %;N
16.html;5;3;PSL;FORNAL Leszek Janusz;1093;1.59 %;T
16.html;5;1;PiS;NIEDŹWIECKI Jerzy Józef;3568;5.19 %;T
16.html;5;3;KW Ruch Autonomii Śląska;KISLINGER Krystyna;70;0.10 %;N
16.html;5;4;PSL;GWOZDECKI Krzysztof;592;0.86 %;N
16.html;5;1;PSL;KRAJCZY Norbert Jan;12144;17.67 %;T
16.html;5;2;KW Nowa Prawica — Janusza Korwin-Mikke;KOŁODZIEJ Adrian;407;0.59 %;N
16.html;5;5;KW Nowa Prawica — Janusza Korwin-Mikke;ZŁOŚNIK Daria Anna;192;0.28 %;N
16.html;5;1;KWW Wspólnota Patriotyzm Solidarność;MICHOŃ Wiesław Franciszek;299;0.44 %;N
16.html;5;4;KWW Wspólnota Patriotyzm Solidarność;KUMALA Mirosława Anna;83;0.12 %;N
16.html;5;6;KWW Gospodarne Opolskie;DOBRUK Paweł Jan;155;0.23 %;N
16.html;5;5;KWW Wspólnota Patriotyzm Solidarność;GUCWA Marlena Katarzyna;74;0.11 %;N
16.html;5;4;PiS;SOLIŃSKI Mariusz Jan;1370;1.99 %;N
16.html;5;5;SLD;WIECZOREK Stanisław;242;0.35 %;N
16.html;4;1;PSL;PYZIAK Kazimierz;3039;6.28 %;T
16.html;4;2;PSL;PAKOSZ Piotr Filip;1266;2.62 %;N
16.html;4;3;PSL;DERDA Stanisław;866;1.79 %;N
16.html;4;4;PSL;BARTOSZEWSKA Dorota Barbara;699;1.44 %;N
16.html;4;5;PSL;FALIŃSKA Krystyna Teresa;654;1.35 %;N
16.html;4;6;PSL;KRASOWSKA Ewa;625;1.29 %;N
16.html;4;7;PSL;ILUK Józef;491;1.01 %;N
16.html;4;8;PSL;SZCZUREK Jan Józef;762;1.57 %;N
16.html;4;9;PSL;WIELGOSIK Beata;507;1.05 %;N
16.html;4;10;PSL;ŁOPATA Norbert Karol;423;0.87 %;N
16.html;4;1;PiS;CZOCHARA Katarzyna Beata;2754;5.69 %;T
16.html;4;2;PiS;CZERWIŃSKI Jerzy;2284;4.72 %;N
16.html;4;3;PiS;ANTOSZCZYSZYN Leszek;1252;2.59 %;N
16.html;4;4;PiS;KALICIŃSKA Urszula Anna;409;0.84 %;N
16.html;4;5;PiS;BUGIEL Teresa Maria;289;0.60 %;N
16.html;4;6;PiS;CIOŁCZYK Kazimiera;121;0.25 %;N
16.html;4;7;PiS;BACHRYJ Kazimierz Józef;292;0.60 %;N
16.html;4;8;PiS;NOWIŃSKA Halina Stanisława;279;0.58 %;N
16.html;4;9;PiS;GADŻAŁA Stanisław;147;0.30 %;N
16.html;4;10;PiS;GŁOGIEWICZ Antoni Łukasz;1024;2.12 %;N
16.html;4;1;PO;FEJDYCH Franciszek;3290;6.80 %;N
16.html;4;2;PO;ZIÓŁKO Zbigniew Józef;3404;7.03 %;T
16.html;4;3;PO;DZIELSKA Janina;426;0.88 %;N
16.html;4;4;PO;HRECZANIUK Witold;274;0.57 %;N
16.html;4;5;PO;POLAK Alicja Józefa;751;1.55 %;N
16.html;4;6;PO;PIRÓG Jan Armand;430;0.89 %;N
16.html;4;7;PO;BARANOWSKI Krzysztof Jan;236;0.49 %;N
16.html;4;8;PO;WOŹNY Szymon Piotr;570;1.18 %;N
16.html;4;9;PO;GURBSKA Teresa;204;0.42 %;N
16.html;4;10;PO;MAJER Julia Małgorzata;713;1.47 %;N
16.html;4;1;KWW Ruch Narodowy;DROZDOWSKA Joanna Ewa;204;0.42 %;N
16.html;4;2;KWW Ruch Narodowy;BARTODZIEJ Nicole;38;0.08 %;N
16.html;4;3;KWW Ruch Narodowy;KRAKOWIAK Przemysław Jerzy;69;0.14 %;N
16.html;4;4;KWW Ruch Narodowy;DROZDOWSKI Rafał Kazimierz;46;0.10 %;N
16.html;4;5;KWW Ruch Narodowy;BAZAR Mariusz Szczepan;100;0.21 %;N
16.html;4;1;SLD;CYBULKA Edward Józef;1033;2.13 %;N
16.html;4;2;SLD;WALCZAK Andrzej Michał;719;1.49 %;N
16.html;4;3;SLD;NOWAK Stanisław;297;0.61 %;N
16.html;4;4;SLD;PIOTROWSKA Elżbieta;244;0.50 %;N
16.html;4;5;SLD;GREGORCZYK Sebastian Marcin;137;0.28 %;N
16.html;4;6;SLD;BARSZCZEWSKA Aleksandra;141;0.29 %;N
16.html;4;7;SLD;TRZMIELEWSKI Andrzej Zbigniew;94;0.19 %;N
16.html;4;8;SLD;KOMINEK Teresa Maria;131;0.27 %;N
16.html;4;9;SLD;KOWALCZYK Anna Karolina;292;0.60 %;N
16.html;4;10;SLD;BARSZCZEWSKI Mirosław;440;0.91 %;N
16.html;4;1;KW Nowa Prawica — Janusza Korwin-Mikke;STANDERA Lucjusz Adrian;932;1.93 %;N
16.html;4;2;KW Nowa Prawica — Janusza Korwin-Mikke;GREGORCZYK Tomasz Mariusz;233;0.48 %;N
16.html;4;3;KW Nowa Prawica — Janusza Korwin-Mikke;SZEWCZYK-ĆWIKŁOWSKA Julita;133;0.27 %;N
16.html;4;4;KW Nowa Prawica — Janusza Korwin-Mikke;KONIECZNA Elżbieta Stanisława;155;0.32 %;N
16.html;4;5;KW Nowa Prawica — Janusza Korwin-Mikke;GUŻDA-KURDZIEL Alicja Eugenia;174;0.36 %;N
16.html;4;6;KW Nowa Prawica — Janusza Korwin-Mikke;GAJER Dawid Mateusz;144;0.30 %;N
16.html;4;1;KWW Mniejszość Niemiecka;DONITZA Ryszard Hubert;2826;5.84 %;T
16.html;4;2;KWW Mniejszość Niemiecka;KASIURA Andrzej;2936;6.07 %;T
16.html;4;3;KWW Mniejszość Niemiecka;DEMBCZAK Bernard Franciszek;1034;2.14 %;N
16.html;4;4;KWW Mniejszość Niemiecka;GRELICH-DESZCZKA Karina Agnieszka;1075;2.22 %;N
16.html;4;5;KWW Mniejszość Niemiecka;DŁUGOSZ Krzysztof Piotr;1113;2.30 %;N
16.html;4;6;KWW Mniejszość Niemiecka;JASIK Natalia Agnieszka;290;0.60 %;N
16.html;4;7;KWW Mniejszość Niemiecka;NAMYSŁO Andrzej Maria;333;0.69 %;N
16.html;4;8;KWW Mniejszość Niemiecka;TRELA Karolina Anna;291;0.60 %;N
16.html;4;9;KWW Mniejszość Niemiecka;TRINCZEK Ursula Brigitte;293;0.61 %;N
16.html;4;10;KWW Mniejszość Niemiecka;ŻOK Fabian Walenty;500;1.03 %;N
16.html;4;1;KWW Wspólnota Patriotyzm Solidarność;BYRDAK Grzegorz;43;0.09 %;N
16.html;4;2;KWW Wspólnota Patriotyzm Solidarność;WALUŚ Magdalena Agnieszka;53;0.11 %;N
16.html;4;3;KWW Wspólnota Patriotyzm Solidarność;CHARĘZA Artur;58;0.12 %;N
16.html;4;4;KWW Wspólnota Patriotyzm Solidarność;KAMPA Monika Ada;110;0.23 %;N
16.html;4;5;KWW Wspólnota Patriotyzm Solidarność;FRUNCZA Łukasz Mateusz;9;0.02 %;N
16.html;4;6;KWW Wspólnota Patriotyzm Solidarność;CEBRAT Jan;15;0.03 %;N
16.html;4;7;KWW Wspólnota Patriotyzm Solidarność;TERTEKA Ewa Barbara;29;0.06 %;N
16.html;4;1;KWW Gospodarne Opolskie;DROŻDŻYŃSKA Alicja Janina;604;1.25 %;N
16.html;4;2;KWW Gospodarne Opolskie;HAN Grzegorz Paweł;338;0.70 %;N
16.html;4;3;KWW Gospodarne Opolskie;CHMIELEWSKI Roman Franciszek;557;1.15 %;N
16.html;4;4;KWW Gospodarne Opolskie;DERCZ Jolanta;52;0.11 %;N
16.html;4;5;KWW Gospodarne Opolskie;NOWAK Stanisław;105;0.22 %;N
16.html;4;6;KWW Gospodarne Opolskie;PIOTROWICZ Anita Urszula;35;0.07 %;N
16.html;4;7;KWW Gospodarne Opolskie;KOPANIECKI Jacek;392;0.81 %;N
16.html;4;8;KWW Gospodarne Opolskie;WĘGRZYN Aleksandra Elżbieta;176;0.36 %;N
16.html;4;1;KW Ruch Autonomii Śląska;PATOŁA Mirosław Sebastian;253;0.52 %;N
16.html;4;2;KW Ruch Autonomii Śląska;MARZEC Ewa Krystyna;198;0.41 %;N
16.html;4;3;KW Ruch Autonomii Śląska;ZUZIAK-RUDECKA Agnieszka Małgorzata;20;0.04 %;N
16.html;4;4;KW Ruch Autonomii Śląska;TOBOREK Jacek Tomasz;72;0.15 %;N
16.html;4;5;KW Ruch Autonomii Śląska;EBEL Joachim Karol;50;0.10 %;N
16.html;4;6;KW Ruch Autonomii Śląska;KETZLER Nicole Elisabeth;52;0.11 %;N
16.html;4;7;KW Ruch Autonomii Śląska;KLEPEK Ingryda Maria;36;0.07 %;N
16.html;4;8;KW Ruch Autonomii Śląska;BARTOSZUK Joanna Magdalena;37;0.08 %;N
16.html;4;9;KW Ruch Autonomii Śląska;ROGOSCH Patryk Paweł;185;0.38 %;N
16.html;3;1;PSL;JASTRZEMBSKI Antoni Piotr;2392;5.23 %;T
16.html;3;2;PSL;SIEWIERA Zdzisław Jan;1445;3.16 %;N
16.html;3;3;PSL;KUFKA Katarzyna Barbara;466;1.02 %;N
16.html;3;4;PSL;GREGER Joachim Andrzej;536;1.17 %;N
16.html;3;5;PSL;SASKA Marian;531;1.16 %;N
16.html;3;6;PSL;MULARCZYK Urszula Barbara;410;0.90 %;N
16.html;3;7;PSL;Zalejska Violetta Iwona;831;1.82 %;N
16.html;3;8;PSL;KLIMEK Michał Antoni;1139;2.49 %;N
16.html;3;9;PSL;SZNABEL Marian Łucjan;363;0.79 %;N
16.html;3;10;PSL;GRUSZCZYŃSKA Maria Jolanta;456;1.00 %;N
16.html;3;1;PiS;SEMAK Piotr Bogusław;1830;4.00 %;N
16.html;3;2;PiS;URBAŃSKI Marek Mirosław;441;0.96 %;N
16.html;3;3;PiS;MUTWIN Roland Józef;277;0.61 %;N
16.html;3;4;PiS;SZYMAŃSKI Andrzej;644;1.41 %;N
16.html;3;5;PiS;KUBIS Katarzyna;313;0.68 %;N
16.html;3;6;PiS;MŁYNAREK Teresa;306;0.67 %;N
16.html;3;7;PiS;RELIGA Jan Andrzej;804;1.76 %;N
16.html;3;8;PiS;KALINOWSKI Zygmunt;179;0.39 %;N
16.html;3;9;PiS;KIERWIAK Urszula Dorota;108;0.24 %;N
16.html;3;10;PiS;DRABIK-KLIMEK Marzena Anna;237;0.52 %;N
16.html;3;1;PO;SAŁACKI Andrzej Alfred;2613;5.71 %;T
16.html;3;2;PO;NOWOSIELSKA Sabina Józefa;4528;9.90 %;T
16.html;3;3;PO;ZAJDEL Dariusz;640;1.40 %;N
16.html;3;4;PO;JANUCIK-GĄGALSKA Ryszarda Jadwiga;384;0.84 %;N
16.html;3;5;PO;RUPASZEWSKI Adam Włodzimierz;191;0.42 %;N
16.html;3;6;PO;JANYK Tomasz Bronisław;135;0.30 %;N
16.html;3;7;PO;SZEWCZAK Maria;253;0.55 %;N
16.html;3;8;PO;WOJCIECHOWSKA Roksana Martyna;281;0.61 %;N
16.html;3;9;PO;TUBEK Sławomir Józef;1770;3.87 %;N
16.html;3;10;PO;ŻELAZNY Tomasz Sławomir;729;1.59 %;N
16.html;3;1;KWW Ruch Narodowy;ROK Wiesław Robert;165;0.36 %;N
16.html;3;2;KWW Ruch Narodowy;PENKALA Anna;90;0.20 %;N
16.html;3;3;KWW Ruch Narodowy;HORAK Tadeusz Adam;29;0.06 %;N
16.html;3;4;KWW Ruch Narodowy;ROK Joanna Magdalena;52;0.11 %;N
16.html;3;5;KWW Ruch Narodowy;BŁASZKO Dariusz Franciszek;67;0.15 %;N
16.html;3;1;SLD;MAZUR Andrzej Michał;2103;4.60 %;N
16.html;3;2;SLD;PODOLSKI Łukasz;215;0.47 %;N
16.html;3;3;SLD;PAŁAC-KĄDZIOŁKA Katarzyna Joanna;195;0.43 %;N
16.html;3;4;SLD;RACZKOWSKA Elżbieta Władysława;171;0.37 %;N
16.html;3;5;SLD;FRANCISZKIEWICZ Janusz Bogdan;75;0.16 %;N
16.html;3;6;SLD;WINNICKA Ewa Mariola;173;0.38 %;N
16.html;3;7;SLD;BRUNAGIEL Eugenia Janina;62;0.14 %;N
16.html;3;8;SLD;BACHOWSKI Dariusz Aleksander;58;0.13 %;N
16.html;3;9;SLD;PARUZEL Irena Krystyna;121;0.26 %;N
16.html;3;10;SLD;OLEŚKIEWICZ Anna Wiesława;136;0.30 %;N
16.html;3;1;KW Nowa Prawica — Janusza Korwin-Mikke;CHODAKOWSKI Marek Władysław;1144;2.50 %;N
16.html;3;2;KW Nowa Prawica — Janusza Korwin-Mikke;SIGNUS Tomasz Mateusz;295;0.65 %;N
16.html;3;3;KW Nowa Prawica — Janusza Korwin-Mikke;HAŃCZA Krzysztof Łukasz;218;0.48 %;N
16.html;3;4;KW Nowa Prawica — Janusza Korwin-Mikke;ŚLUSARCZYK Patrycja Wiktoria;142;0.31 %;N
16.html;3;5;KW Nowa Prawica — Janusza Korwin-Mikke;SULIMA Aurelia Joanna;108;0.24 %;N
16.html;3;6;KW Nowa Prawica — Janusza Korwin-Mikke;WŁAD Jolanta;67;0.15 %;N
16.html;3;7;KW Nowa Prawica — Janusza Korwin-Mikke;URBAŚ Dariusz Marian;286;0.63 %;N
16.html;3;1;KWW Mniejszość Niemiecka;KOTYŚ Józef Franciszek;3397;7.43 %;T
16.html;3;2;KWW Mniejszość Niemiecka;KLUCZNIOK Klaudia Urszula;747;1.63 %;N
16.html;3;3;KWW Mniejszość Niemiecka;KOLEK Roman Jacek;2718;5.94 %;T
16.html;3;4;KWW Mniejszość Niemiecka;ADAMIK Krystian Maria;862;1.89 %;N
16.html;3;5;KWW Mniejszość Niemiecka;FROELICH Marek Józef;669;1.46 %;N
16.html;3;6;KWW Mniejszość Niemiecka;PYTEL Brygida Teresa;765;1.67 %;N
16.html;3;7;KWW Mniejszość Niemiecka;PRZEZDZIENK-GRZYBEK Krystyna;386;0.84 %;N
16.html;3;8;KWW Mniejszość Niemiecka;BIENIEK Inga;333;0.73 %;N
16.html;3;9;KWW Mniejszość Niemiecka;GROEGER Bernard Adam;748;1.64 %;N
16.html;3;10;KWW Mniejszość Niemiecka;HASSA Joanna Teresa;304;0.66 %;N
16.html;3;1;KWW Gospodarne Opolskie;WĘGRZYN Robert;1324;2.90 %;N
16.html;3;2;KWW Gospodarne Opolskie;CHROBAK Jelena;102;0.22 %;N
16.html;3;3;KWW Gospodarne Opolskie;BYTOMSKI Ireneusz Lesław;102;0.22 %;N
16.html;3;4;KWW Gospodarne Opolskie;ŁUPAK Mirosław;267;0.58 %;N
16.html;3;5;KWW Gospodarne Opolskie;MAJEWSKA Ewa Violetta;93;0.20 %;N
16.html;3;6;KWW Gospodarne Opolskie;STYPUŁKOWSKI Andrzej Adam;55;0.12 %;N
16.html;3;7;KWW Gospodarne Opolskie;SURDACKI Michał Mateusz;14;0.03 %;N
16.html;3;8;KWW Gospodarne Opolskie;KISMAN Ewa Irena;60;0.13 %;N
16.html;3;9;KWW Gospodarne Opolskie;TOKARCZYK Halina Kamila;117;0.26 %;N
16.html;3;1;KW Ruch Autonomii Śląska;SŁOTA Robert Leopold;529;1.16 %;N
16.html;3;2;KW Ruch Autonomii Śląska;ŁAKIS Dorota Maria;80;0.17 %;N
16.html;3;3;KW Ruch Autonomii Śląska;SIMON Damian Alojzy;160;0.35 %;N
16.html;3;4;KW Ruch Autonomii Śląska;MARONDEL Gerard Józef;150;0.33 %;N
16.html;3;5;KW Ruch Autonomii Śląska;WIECHA Mariusz Józef;227;0.50 %;N
16.html;3;6;KW Ruch Autonomii Śląska;BARTOSZUK Marta Małgorzata;51;0.11 %;N
16.html;3;7;KW Ruch Autonomii Śląska;KOŁODZIEJ Andrzej Franciszek;141;0.31 %;N
16.html;3;8;KW Ruch Autonomii Śląska;BRZYSKA Katarzyna Anna;46;0.10 %;N
16.html;3;9;KW Ruch Autonomii Śląska;MATEJUK Aleksandra Dominika;38;0.08 %;N
16.html;3;10;KW Ruch Autonomii Śląska;HUCZYŃSKI Sebastian Maurycy;37;0.08 %;N
16.html;2;1;PSL;RAKOCZY Stanisław;4623;9.12 %;T
16.html;2;2;PSL;KUCHCZYŃSKI Ryszard Bogusław;2157;4.26 %;T
16.html;2;3;PSL;KUKOWKA Iwona Magdalena;385;0.76 %;N
16.html;2;4;PSL;ŁYSIAK Mariusz Paweł;1025;2.02 %;N
16.html;2;5;PSL;MRUGAŁA Zbigniew Mieczysław;544;1.07 %;N
16.html;2;6;PSL;GRACZ Jerzy Stanisław;470;0.93 %;N
16.html;2;7;PSL;SZACHOWICZ Mariola Magdalena;303;0.60 %;N
16.html;2;8;PSL;ZAJĄC Sylwia Karina;1145;2.26 %;N
16.html;2;9;PSL;JUSZCZYK Marcin Piotr;602;1.19 %;N
16.html;2;10;PSL;WIDERA Czesław;583;1.15 %;N
16.html;2;11;PSL;GRÜNER Roksana;438;0.86 %;N
16.html;2;12;PSL;WOJCIECHOWSKA-BUTRA Katarzyna;497;0.98 %;N
16.html;2;1;PiS;SZYMAŃSKI Arkadiusz;2986;5.89 %;T
16.html;2;2;PiS;BORKOWSKA Barbara Elżbieta;733;1.45 %;N
16.html;2;3;PiS;WÓJCICKI Witold;642;1.27 %;N
16.html;2;4;PiS;MICHALSKI Marcin Wojciech;669;1.32 %;N
16.html;2;5;PiS;SMOLNIK Józef Kazimierz;995;1.96 %;N
16.html;2;6;PiS;BORTNIK Wacław;380;0.75 %;N
16.html;2;7;PiS;PIOTROWSKA Wiesława;268;0.53 %;N
16.html;2;8;PiS;DYMAREK Robert Jan;144;0.28 %;N
16.html;2;9;PiS;POROWSKA Barbara Marianna;113;0.22 %;N
16.html;2;10;PiS;RATAJCZAK Marianna;167;0.33 %;N
16.html;2;11;PiS;URBAŃSKA Halina;331;0.65 %;N
16.html;2;12;PiS;TYLKOWSKI Jerzy Marian;132;0.26 %;N
16.html;2;1;PO;BUŁA Andrzej;5932;11.71 %;T
16.html;2;2;PO;WILCZYŃSKA Jolanta Alina;2617;5.16 %;T
16.html;2;3;PO;GODYLA Beniamin Wincenty;1349;2.66 %;N
16.html;2;4;PO;PYZIAK Andrzej Tadeusz;1183;2.33 %;N
16.html;2;5;PO;ZAWADZKA Katarzyna Izabela;490;0.97 %;N
16.html;2;6;PO;KOŁODZIEJ Jerzy Stanisław;242;0.48 %;N
16.html;2;7;PO;JURANEK-MAZURCZAK Katarzyna Aleksandra;412;0.81 %;N
16.html;2;8;PO;LIBERA Aleksandra Maria;258;0.51 %;N
16.html;2;9;PO;BENSZ Jadwiga Celina;119;0.23 %;N
16.html;2;10;PO;GRZYBEK Ewelina Maria;376;0.74 %;N
16.html;2;11;PO;KOZŁOWSKA Agnieszka;463;0.91 %;N
16.html;2;12;PO;ŻAKOWSKI Gerard Bogdan;237;0.47 %;N
16.html;2;1;SLD;NOWAK Kryspin;2207;4.36 %;N
16.html;2;2;SLD;PALMĄKA Ryszard;681;1.34 %;N
16.html;2;3;SLD;GULEWICZ Ireneusz;157;0.31 %;N
16.html;2;4;SLD;GĄSZCZAK Małgorzata Maria;194;0.38 %;N
16.html;2;5;SLD;WRZESIŃSKI Stanisław;257;0.51 %;N
16.html;2;6;SLD;CAPAŁA-PIETRZAK Lidia Kazimiera;89;0.18 %;N
16.html;2;7;SLD;ŁĘŻNY Władysław Jan;321;0.63 %;N
16.html;2;8;SLD;SABOŃ Aniela;217;0.43 %;N
16.html;2;9;SLD;POPCZYK Beata Maria;302;0.60 %;N
16.html;2;10;SLD;MICZULIS Ryszard;86;0.17 %;N
16.html;2;11;SLD;BUKALSKI Robert Stanisław;588;1.16 %;N
16.html;2;12;SLD;KLEPACZ Apolonia Weronika;325;0.64 %;N
16.html;2;1;KW Nowa Prawica — Janusza Korwin-Mikke;BACZYŃSKI Bartosz Tomasz;841;1.66 %;N
16.html;2;2;KW Nowa Prawica — Janusza Korwin-Mikke;KUCHNA Jan;82;0.16 %;N
16.html;2;3;KW Nowa Prawica — Janusza Korwin-Mikke;GRYCAN Piotr Marian;97;0.19 %;N
16.html;2;4;KW Nowa Prawica — Janusza Korwin-Mikke;BRZĘCZEK Agnieszka Ewa;227;0.45 %;N
16.html;2;5;KW Nowa Prawica — Janusza Korwin-Mikke;WALOSZCZYK Adam Piotr;41;0.08 %;N
16.html;2;6;KW Nowa Prawica — Janusza Korwin-Mikke;PATYK Dawid Marcin;103;0.20 %;N
16.html;2;7;KW Nowa Prawica — Janusza Korwin-Mikke;MAINKA Karolina;113;0.22 %;N
16.html;2;8;KW Nowa Prawica — Janusza Korwin-Mikke;KRZYMIŃSKA Anna Magdalena;188;0.37 %;N
16.html;2;1;KWW Mniejszość Niemiecka;CZAJA Herbert Wincenty;2268;4.48 %;T
16.html;2;2;KWW Mniejszość Niemiecka;SKORUPA Marianna Jadwiga;403;0.80 %;N
16.html;2;3;KWW Mniejszość Niemiecka;PROCHOTA Marcin Paweł;578;1.14 %;N
16.html;2;4;KWW Mniejszość Niemiecka;MROZEK Edmund Bernard;169;0.33 %;N
16.html;2;5;KWW Mniejszość Niemiecka;HYLLA Edyta;301;0.59 %;N
16.html;2;6;KWW Mniejszość Niemiecka;WITEK Marek Roman;428;0.84 %;N
16.html;2;7;KWW Mniejszość Niemiecka;SKOCZYLAS Waldemar Alojzy;225;0.44 %;N
16.html;2;8;KWW Mniejszość Niemiecka;LEBSUCH Teresa Agnieszka;147;0.29 %;N
16.html;2;9;KWW Mniejszość Niemiecka;MRUGAŁA Alicja;385;0.76 %;N
16.html;2;10;KWW Mniejszość Niemiecka;ZOREMBA Sylwia Maria;69;0.14 %;N
16.html;2;11;KWW Mniejszość Niemiecka;JOKIEL Roman Grzegorz;690;1.36 %;N
16.html;2;12;KWW Mniejszość Niemiecka;BROL Ewelina;185;0.37 %;N
16.html;2;1;KWW Wspólnota Patriotyzm Solidarność;KUMOR Krzysztof;49;0.10 %;N
16.html;2;2;KWW Wspólnota Patriotyzm Solidarność;PUKAS Anna Ewa;56;0.11 %;N
16.html;2;3;KWW Wspólnota Patriotyzm Solidarność;ŁABANC Małgorzata Józefa;29;0.06 %;N
16.html;2;4;KWW Wspólnota Patriotyzm Solidarność;UWARÓW Sylwia Daria;20;0.04 %;N
16.html;2;5;KWW Wspólnota Patriotyzm Solidarność;JAROSZ Dawid Krzysztof;123;0.24 %;N
16.html;2;6;KWW Wspólnota Patriotyzm Solidarność;CIĘCIWA Krzysztof Piotr;39;0.08 %;N
16.html;2;1;KWW Gospodarne Opolskie;WIATR Korneliusz Adam;819;1.62 %;N
16.html;2;2;KWW Gospodarne Opolskie;ŚWIERCZEK Robert Henryk;422;0.83 %;N
16.html;2;3;KWW Gospodarne Opolskie;ZIELONKA-MAKOWSKA Sylwia Marta;394;0.78 %;N
16.html;2;4;KWW Gospodarne Opolskie;WIENDLOCHA Andrzej Alojzy;126;0.25 %;N
16.html;2;5;KWW Gospodarne Opolskie;POLAK Krystyna;253;0.50 %;N
16.html;2;6;KWW Gospodarne Opolskie;STANISŁAWCZYK Jan Florian;141;0.28 %;N
16.html;2;7;KWW Gospodarne Opolskie;CELMEROWSKA Kazimiera Wiesława;84;0.17 %;N
16.html;2;8;KWW Gospodarne Opolskie;DĄBROWSKI Roland Józef;150;0.30 %;N
16.html;2;1;KW Ruch Autonomii Śląska;CZAJA Marek Jan;256;0.51 %;N
16.html;2;2;KW Ruch Autonomii Śląska;BROL Izabela Agnieszka;59;0.12 %;N
16.html;2;3;KW Ruch Autonomii Śląska;WLOCZYK Artur Norbert;81;0.16 %;N
16.html;2;4;KW Ruch Autonomii Śląska;GIZA Roman Piotr;90;0.18 %;N
16.html;2;5;KW Ruch Autonomii Śląska;KUBOSCH Klaudia Maria;41;0.08 %;N
16.html;2;6;KW Ruch Autonomii Śląska;SWOBODA Wojciech;91;0.18 %;N
16.html;2;7;KW Ruch Autonomii Śląska;PAWEŁCZYK-ZAJĄC Klaudia Monika;69;0.14 %;N
16.html;2;8;KW Ruch Autonomii Śląska;WEINTRITT Andrzej Józef;24;0.05 %;N
16.html;2;9;KW Ruch Autonomii Śląska;NOWAK Anna Maria;94;0.19 %;N
16.html;2;10;KW Ruch Autonomii Śląska;PODPORA Regina Barbara;112;0.22 %;N
16.html;2;11;KW Ruch Autonomii Śląska;PAWEŁCZYK Mateusz Denis;74;0.15 %;N
16.html;1;1;PSL;SAWICKI Grzegorz Adam;2121;3.14 %;T
16.html;1;2;PSL;ZAGOLA Agnieszka Izabela;663;0.98 %;N
16.html;1;3;PSL;GABOR Tomasz Adam;1676;2.48 %;N
16.html;1;4;PSL;FATYGA Jadwiga Krystyna;1031;1.53 %;N
16.html;1;5;PSL;KOŚCIUK Andrzej Marian;287;0.42 %;N
16.html;1;6;PSL;SZCZAKIEL Jerzy;1334;1.98 %;N
16.html;1;7;PSL;DOBRANOWSKA-FEDORCZUK Teresa Rozalia;162;0.24 %;N
16.html;1;8;PSL;NABRDALIK Robert Lech;181;0.27 %;N
16.html;1;9;PSL;WOJCIECHOWSKI Krzysztof Piotr;211;0.31 %;N
16.html;1;10;PSL;WARZECHA Adam Remigiusz;264;0.39 %;N
16.html;1;11;PSL;SZERNER Agnieszka Danuta;154;0.23 %;N
16.html;1;12;PSL;HUTNIK Marcin;143;0.21 %;N
16.html;1;13;PSL;MOJZYK Ewa Barbara;225;0.33 %;N
16.html;1;14;PSL;KOSYTORZ Gerard Józef;197;0.29 %;N
16.html;1;1;KW Demokracja Bezpośrednia;KRYBUS Piotr Paweł;133;0.20 %;N
16.html;1;2;KW Demokracja Bezpośrednia;NALEPA Jakub;180;0.27 %;N
16.html;1;3;KW Demokracja Bezpośrednia;STUDZIŃSKA Elżbieta Sandra;156;0.23 %;N
16.html;1;4;KW Demokracja Bezpośrednia;BUHL Teresa Agnieszka;189;0.28 %;N
16.html;1;5;KW Demokracja Bezpośrednia;JAKUCZEK Krzysztof Wacław;235;0.35 %;N
16.html;1;1;PiS;POROWSKA Violetta Teresa;6393;9.47 %;T
16.html;1;2;PiS;BOCHENEK Mariusz Janusz;987;1.46 %;N
16.html;1;3;PiS;BEZEG Jacek;409;0.61 %;N
16.html;1;4;PiS;ŁAWRYWIANIEC Elżbieta;178;0.26 %;N
16.html;1;5;PiS;KALINOWSKA Leokadia;381;0.56 %;N
16.html;1;6;PiS;ŻEBROWSKI Sebastian Ireneusz;224;0.33 %;N
16.html;1;7;PiS;SKAŁUBA Ludwik Maciej;74;0.11 %;N
16.html;1;8;PiS;KUT Kazimierz Józef;145;0.21 %;N
16.html;1;9;PiS;KOŚCIÓŁEK Tadeusz;227;0.34 %;N
16.html;1;10;PiS;KOENIGSBERG Sławomir Jerzy;361;0.53 %;N
16.html;1;11;PiS;GRELA Danuta Urszula;365;0.54 %;N
16.html;1;12;PiS;MAZUREK Iwona;298;0.44 %;N
16.html;1;13;PiS;DRAPAŁA Władysława;113;0.17 %;N
16.html;1;14;PiS;SZKUDLAREK Klaudiusz;249;0.37 %;N
16.html;1;1;PO;KUREK Elżbieta;3831;5.67 %;T
16.html;1;2;PO;ZEMBACZYŃSKI Ryszard Andrzej;6347;9.40 %;T
16.html;1;3;PO;KOSTUŚ Tomasz Tadeusz;2801;4.15 %;T
